context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
document-030,2048,16,13,3,4,9,30.76923076923077,12.680703655710515,57.63065681945096
document-031,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-031,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-031,128,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-031,256,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-031,512,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-031,1024,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-031,2048,16,15,1,5,10,33.333333333333336,15.176324439714731,58.28645226148023
document-032,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-032,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-032,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-032,256,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-032,512,16,13,3,12,1,92.3076923076923,66.68604907890041,98.62895787574435
document-032,1024,16,7,9,5,2,71.42857142857143,35.89344518326193,91.77810759959432
document-032,2048,16,5,11,2,3,40.0,11.762077423264783,76.9275718723987
document-033,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-033,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-033,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-033,256,16,15,1,12,3,80.0,54.81455128483065,92.95245065301843
document-033,512,16,9,7,6,3,66.66666666666667,35.420213558039634,87.9416181613089
document-033,1024,16,6,10,2,4,33.333333333333336,9.677141110578042,70.0006684861608
document-033,2048,16,3,13,1,2,33.333333333333336,6.149194472039621,79.23403991979522
document-034,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-034,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-034,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-034,256,16,15,1,15,0,100.0,79.61166989641515,100.0
document-034,512,16,14,2,14,0,100.0,78.46891972623644,100.0
document-034,1024,16,12,4,8,4,66.66666666666667,39.06220888727995,86.18799089087868
document-034,2048,16,8,8,5,3,62.5,30.574239460262735,86.31557141764026
document-035,32,16,16,0,0,16,0.0,0.0,19.36076805344365
document-035,64,16,16,0,0,16,0.0,0.0,19.36076805344365
document-035,128,16,16,0,0,16,0.0,0.0,19.36076805344365
